,h_id,t_id,entity_sim_score,norm_entity_sim_score
453,453,453,1629.694,0.50244004
454,454,454,619.8888,0.3155102
455,455,455,2733.856,0.7068367
456,456,456,1431.4258,0.46573767
457,457,457,2069.0808,0.583777
458,458,458,1208.2467,0.42442393
459,459,459,3090.5037,0.7728575
460,460,460,1552.1108,0.48807827
461,461,461,2595.896,0.6812983
462,462,462,2270.0168,0.6209732
463,463,463,3187.5474,0.7908217
464,464,464,-321.35254,0.14127256
465,465,465,-563.9824,0.096358195
466,466,466,1844.3081,0.5421683
467,467,467,-57.328957,0.19014722
468,468,468,3163.213,0.786317
469,469,469,1608.6406,0.49854276
470,470,470,-312.8018,0.14285544
471,471,471,2525.9548,0.6683512
472,472,472,1414.1957,0.46254817
473,473,473,2045.6874,0.5794466
474,474,474,2232.382,0.6140065
475,475,475,237.10188,0.24465072
476,476,476,2879.6382,0.7338232
477,477,477,309.67383,0.25808486
478,478,478,2027.9263,0.5761587
479,479,479,270.6562,0.25086212
480,480,480,2677.9795,0.69649315
481,481,481,1841.3829,0.54162675
482,482,482,2366.7944,0.63888824
483,483,483,2267.7107,0.62054634
484,484,484,2803.0347,0.7196427
485,485,485,-753.90796,0.061200175
486,486,486,2099.7036,0.58944577
487,487,487,1803.03,0.5345271
488,488,488,2269.3914,0.6208575
489,489,489,2295.8335,0.6257523
490,490,490,-599.20917,0.0898372
491,491,491,2208.8037,0.6096418
492,492,492,2337.1284,0.6333966
493,493,493,-672.40173,0.07628818
494,494,494,1675.9087,0.5109951
495,495,495,145.29297,0.22765553
496,496,496,2418.435,0.64844763
497,497,497,2179.5703,0.6042303
498,498,498,-67.789055,0.1882109
499,499,499,1887.794,0.55021816
500,500,500,953.8837,0.3773376
501,501,501,2344.0,0.63466865
502,502,502,2562.8096,0.6751735
503,503,503,-378.94446,0.13061145
504,504,504,2030.9442,0.57671744
505,505,505,2017.598,0.5742468
506,506,506,2445.9758,0.65354586
507,507,507,2525.459,0.6682594
508,508,508,290.54498,0.2545438
509,509,509,1767.3243,0.52791744
510,510,510,477.192,0.28909492
511,511,511,2072.2566,0.5843649
512,512,512,2545.3616,0.6719436
513,513,513,624.3092,0.3163285
514,514,514,2660.6255,0.6932807
515,515,515,506.35544,0.29449353
516,516,516,994.19257,0.3847994
517,517,517,2032.3418,0.5769761
518,518,518,-282.8332,0.14840306
519,519,519,2328.0044,0.6317076
520,520,520,189.61688,0.23586056
521,521,521,1956.4363,0.56292486
522,522,522,78.92728,0.21537025
523,523,523,1826.8405,0.53893477
524,524,524,130.64497,0.22494398
525,525,525,2345.4177,0.6349311
526,526,526,2249.3706,0.6171513
527,527,527,2168.191,0.6021238
528,528,528,618.5753,0.3152671
529,529,529,2441.3967,0.6526982
530,530,530,2590.1116,0.6802275
531,531,531,154.19254,0.22930296
532,532,532,2123.9155,0.59392774
533,533,533,2455.8843,0.6553801
534,534,534,-999.8132,0.015679494
535,535,535,2119.622,0.593133
536,536,536,337.2344,0.26318672
537,537,537,2604.4968,0.6828904
538,538,538,2446.3242,0.65361035
539,539,539,411.8261,0.27699476
540,540,540,1858.0293,0.5447083
541,541,541,233.39192,0.24396396
542,542,542,1971.4609,0.56570613
543,543,543,1888.104,0.55027556
544,544,544,111.060875,0.22131868
545,545,545,3122.484,0.7787775
546,546,546,1636.4095,0.5036832
547,547,547,2420.148,0.6487647
548,548,548,2106.5896,0.5907205
549,549,549,919.5641,0.37098452
550,550,550,2728.0479,0.70576155
551,551,551,2603.3376,0.68267584
552,552,552,-459.2288,0.11574964
553,553,553,2028.1687,0.5762036
554,554,554,-155.65268,0.17194605
555,555,555,1891.0735,0.55082524
556,556,556,141.51369,0.22695592
557,557,557,2364.914,0.63854015
558,558,558,1387.309,0.45757103
559,559,559,1380.4858,0.45630795
560,560,560,3080.41,0.770989
561,561,561,2238.2817,0.6150986
562,562,562,378.29584,0.2707878
563,563,563,3234.939,0.7995946
564,564,564,229.54749,0.24325228
565,565,565,2681.3047,0.6971087
566,566,566,1959.6077,0.56351197
567,567,567,2553.567,0.67346257
568,568,568,2715.1355,0.7033713
569,569,569,2321.7065,0.6305418
570,570,570,2041.8922,0.578744
571,571,571,2413.0625,0.6474531
572,572,572,1789.5327,0.53202856
573,573,573,340.51813,0.26379457
574,574,574,2887.5059,0.73527956
