,h_id,t_id,entity_sim_score,norm_entity_sim_score
781,781,781,543.1085,0.15839167
782,782,782,416.30106,0.14039204
783,783,783,3053.2466,0.51469225
784,784,784,765.3661,0.18993995
785,785,785,950.45026,0.21621163
786,786,786,443.80142,0.14429556
787,787,787,123.417534,0.0988188
788,788,788,285.7295,0.121858105
789,789,789,264.2113,0.11880372
790,790,790,567.22284,0.16181459
791,791,791,455.92783,0.14601685
792,792,792,910.17035,0.21049413
793,793,793,2160.9277,0.3880324
794,794,794,2003.0458,0.3656219
795,795,795,601.9387,0.16674231
796,796,796,4760.379,0.7570105
797,797,797,664.0809,0.17556304
798,798,798,581.2092,0.16379987
